DEPTH,Shale,Dolomite,Limestone,Primary Porosity,Secondary Porosity,Facie C
4386.3084,0.037121,0.896938,0.018248,0.027089,0.020604,10
4386.4608,0.044977,0.88962,0.018099,0.026868,0.020436,10
4386.6132,0.048258,0.890067,0.013508,0.027802,0.020366,10
4386.7656,0.057824,0.879512,0.013347,0.028865,0.020451,10
4386.918,0.063243,0.874073,0.013265,0.029085,0.020334,10
4387.0704,0.062165,0.881336,0,0.025169,0.031329,10
4387.2228,0.062946,0.874211,0,0.026826,0.036017,10
4387.3752,0.062801,0.866656,0.000003,0.027976,0.042565,10
4387.5276,0.058644,0.860217,0.003512,0.029967,0.047661,10
4387.68,0.051431,0.837077,0.035528,0.024551,0.051413,9
4387.8324,0.043686,0.736607,0.154099,0.037491,0.028116,10
4387.9848,0.033715,0.561536,0.355421,0.030111,0.019216,10
4388.1372,0.014185,0.25848,0.694611,0.026036,0.006689,8
4388.2896,0.00016,0.239788,0.730263,0.01824,0.011549,8
4388.442,0,0.149096,0.832285,0.009205,0.009413,8
4388.5944,0.000003,0.241009,0.750152,0.005005,0.003831,8
4388.7468,0.000003,0.346119,0.645043,0.005005,0.003831,8
4388.8992,0,0.34612,0.645045,0.005003,0.003832,8
4389.0516,0,0.356703,0.634462,0.005003,0.003832,8
4389.204,0,0.292275,0.69889,0.005003,0.003832,8
4389.3564,0,0.331338,0.659826,0.005003,0.003832,8
4389.5088,0,0.222527,0.768638,0.005003,0.003832,8
4389.6612,0,0.350652,0.640513,0.005003,0.003832,8
4389.8136,0,0.491161,0.500135,0.004985,0.003719,8
4389.966,0,0.601183,0.390238,0.004985,0.003594,10
4390.1184,0,0.702403,0.289018,0.004985,0.003594,10
4390.2708,0,0.68226,0.309161,0.004985,0.003594,10
4390.4232,0,0.557609,0.434342,0.004988,0.003061,10
4390.5756,0,0.492477,0.499474,0.004988,0.003061,8
4390.728,0,0.406777,0.585174,0.004988,0.003061,8
4390.8804,0,0.466126,0.525825,0.004988,0.003061,8
4391.0328,0,0.558962,0.432989,0.004988,0.003061,10
4391.1852,0.000007,0.729095,0.260683,0.005022,0.005193,10
4391.3376,0,0.852414,0.136855,0.004977,0.005755,10
4391.49,0,0.851679,0.136737,0.004973,0.006612,10
4391.6424,0,0.871548,0.116867,0.004973,0.006612,10
4391.7948,0,0.779528,0.209073,0.004977,0.006421,10
4391.9472,0,0.618908,0.357111,0.006518,0.017463,10
4392.0996,0,0.511973,0.466485,0.006104,0.015438,10
4392.252,0.00001,0.488472,0.490043,0.008008,0.013467,8
4392.4044,0.00001,0.407715,0.570694,0.008114,0.013467,8
4392.5568,0,0.400326,0.578092,0.008113,0.013469,8
4392.7092,0,0.39954,0.576958,0.008097,0.015405,8
4392.8616,0,0.399139,0.57457,0.008074,0.018217,8
4393.014,0,0.45868,0.511219,0.008959,0.021142,8
4393.1664,0,0.633416,0.336483,0.008959,0.021142,10
4393.3188,0.002114,0.708287,0.256331,0.013729,0.019538,10
4393.4712,0,0.740979,0.226292,0.013501,0.019229,10
4393.6236,0,0.766171,0.19974,0.010773,0.023316,10
4393.776,0,0.757643,0.20908,0.008212,0.025065,10
4393.9284,0,0.757154,0.20969,0.007063,0.026093,10
4394.0808,0,0.833596,0.123003,0.006999,0.036402,10
4394.2332,0,0.839414,0.109804,0.006945,0.043837,10
4394.3856,0,0.833421,0.112583,0.008473,0.045522,10
4394.538,0.000001,0.936876,0.006703,0.012216,0.044205,10
4394.6904,0.000002,0.926646,0.018017,0.014227,0.041107,10
4394.8428,0,0.92631,0.019638,0.014192,0.039861,10
4394.9952,0.002844,0.945393,0.000001,0.016152,0.03561,10
4395.1476,0.016683,0.935538,0.000746,0.023695,0.023338,10
4395.3,0.030889,0.889618,0.030685,0.02049,0.028318,10
4395.4524,0.043687,0.744238,0.161038,0.016849,0.034187,10
4395.6048,0.055055,0.504792,0.384185,0.027939,0.02803,10
4395.7572,0.044066,0.305447,0.587362,0.029205,0.03392,8
4395.9096,0.055883,0.162362,0.71397,0.030207,0.037578,8
4396.062,0.052648,0.162845,0.716095,0.030297,0.038115,8
4396.2144,0.057581,0.08757,0.801351,0.034047,0.019452,8
4396.3668,0.064471,0.162862,0.718419,0.034594,0.019654,8
4396.5192,0.072882,0.229694,0.628792,0.032823,0.035809,8
4396.6716,0.077652,0.270468,0.557572,0.041881,0.052427,7
4396.824,0.104902,0.238184,0.540313,0.038944,0.077656,7
4396.9764,0.132161,0.077507,0.666086,0.031559,0.092687,7
4397.1288,0.148103,0.052561,0.685803,0.029127,0.084406,7
4397.2812,0.146801,0.123996,0.630158,0.014131,0.084914,7
4397.4336,0.134918,0.254933,0.530094,0.012403,0.067652,7
4397.586,0.108915,0.401837,0.421479,0.014573,0.053197,7
4397.7384,0.086171,0.490952,0.358898,0.018676,0.045303,8
4397.8908,0.0797,0.256871,0.599929,0.03005,0.033451,8
4398.0432,0.074877,0.000007,0.841955,0.027056,0.056105,7
4398.1956,0.063812,0.000388,0.811907,0.026716,0.097176,7
4398.348,0.075262,0,0.747731,0.036619,0.140388,7
4398.5004,0.095524,0.00378,0.681933,0.040398,0.178364,7
4398.6528,0.129666,0.001452,0.633069,0.042743,0.19307,7
4398.8052,0.158782,0.001532,0.608767,0.048948,0.181971,4
4398.9576,0.171604,0.001523,0.605081,0.048652,0.17314,4
4399.11,0.171604,0.001501,0.596492,0.063591,0.166812,4
4399.2624,0.174754,0.000421,0.58719,0.065915,0.17172,4
4399.4148,0.166835,0.000413,0.576761,0.075546,0.180444,4
4399.5672,0.168323,0.0003,0.558551,0.073159,0.199668,4
4399.7196,0.168323,0.000299,0.55616,0.072845,0.202373,4
4399.872,0.191752,0.00029,0.539671,0.070686,0.197601,4
4400.0244,0.196002,0.000078,0.538142,0.067818,0.19796,4
4400.1768,0.197162,0.000079,0.545915,0.056925,0.199918,4
4400.3292,0.197162,0.000081,0.559812,0.043027,0.199918,4
4400.4816,0.198425,0.000084,0.578794,0.045849,0.176847,4
4400.634,0.185924,0.001311,0.609928,0.045075,0.157762,4
4400.7864,0.171148,0.000586,0.626942,0.046202,0.155123,4
4400.9388,0.156133,0.000588,0.629452,0.055894,0.157933,4
4401.0912,0.154423,0.000589,0.630279,0.066544,0.148165,4
4401.2436,0.158437,0.000588,0.629601,0.062308,0.149066,4
4401.396,0.169663,0.000583,0.623927,0.058751,0.147076,4
4401.5484,0.193497,0.000572,0.612879,0.058214,0.134838,4
4401.7008,0.22091,0.000563,0.602748,0.05514,0.120639,4
4401.8532,0.24452,0.000547,0.585846,0.052104,0.116983,4
4402.0056,0.249468,0.000538,0.575678,0.0512,0.123117,4
4402.158,0.249468,0.000529,0.566844,0.060042,0.123117,4
4402.3104,0.249468,0.000527,0.564294,0.057185,0.128526,4
4402.4628,0.249468,0.000518,0.554482,0.067006,0.128526,4
4402.6152,0.249468,0.000505,0.540261,0.059854,0.149912,4
4402.7676,0.245075,0.000496,0.531141,0.068621,0.154666,4
4402.92,0.249582,0.000477,0.510948,0.066012,0.17298,4
4403.0724,0.241963,0.00047,0.503407,0.058463,0.195696,4
4403.2248,0.236077,0.000465,0.498268,0.057866,0.207324,4
4403.3772,0.222669,0.000468,0.501496,0.05834,0.217027,4
4403.5296,0.200174,0.000478,0.511973,0.064068,0.223307,4
4403.682,0.172335,0.000499,0.533635,0.072283,0.221249,4
4403.8344,0.161026,0.000513,0.548085,0.079706,0.21067,4
4403.9868,0.170424,0.000108,0.559121,0.079597,0.19075,4
4404.1392,0.18294,0.000109,0.563275,0.079673,0.174004,4
4404.2916,0.196365,0.000107,0.554887,0.077496,0.171145,4
4404.444,0.210083,0.000103,0.538414,0.068298,0.183102,4
4404.5964,0.21976,0.000098,0.511018,0.065056,0.204068,4
4404.7488,0.222906,0.000094,0.491756,0.06826,0.216984,4
4404.9012,0.204216,0.000096,0.498777,0.074708,0.222203,4
4405.0536,0.199155,0.000097,0.507911,0.076077,0.21676,4
4405.206,0.179022,0.000103,0.53671,0.08039,0.203775,4
4405.3584,0.179022,0.000108,0.561281,0.079979,0.179611,4
4405.5108,0.167451,0.000115,0.599261,0.081834,0.15134,4
4405.6632,0.145932,0.000121,0.62977,0.070241,0.153937,7
4405.8156,0.117921,0.000125,0.651635,0.071333,0.158985,7
4405.968,0.097289,0.000128,0.666877,0.073002,0.162704,7
4406.1204,0.061824,0.000141,0.735418,0.069338,0.133278,7
4406.2728,0.039502,0.000152,0.790918,0.017717,0.151711,7
4406.4252,0.019982,0.000163,0.849835,0.020691,0.10933,7
4406.5776,0.019982,0.000173,0.901974,0.02196,0.055912,7
4406.73,0.003981,0.185954,0.765982,0.023735,0.020347,8
4406.8824,0.002908,0.728113,0.227774,0.018403,0.022803,10
4407.0348,0.002359,0.849684,0.104276,0.015708,0.027973,10
4407.1872,0.005868,0.842077,0.105737,0.016187,0.030131,10
4407.3396,0.008074,0.725323,0.221419,0.015357,0.029827,10
4407.492,0.012386,0.498292,0.446734,0.005014,0.037574,8
4407.6444,0.016749,0.37417,0.563089,0.005546,0.040446,8
4407.7968,0.029183,0.110074,0.812563,0.015786,0.032395,8
4407.9492,0.043794,0.118478,0.772574,0.038062,0.027092,8
4408.1016,0.059672,0.121547,0.746496,0.053226,0.01906,8
4408.254,0.102671,0.156211,0.663099,0.050697,0.027322,8
4408.4064,0.131731,0.255011,0.51563,0.050319,0.047308,8
4408.5588,0.185235,0.296001,0.424062,0.050309,0.044393,4
4408.7112,0.21215,0.351571,0.338951,0.04705,0.050278,4
4408.8636,0.212012,0.464711,0.230521,0.051597,0.041158,4
4409.016,0.197995,0.586076,0.129771,0.041762,0.044397,4
4409.1684,0.180257,0.628485,0.117766,0.035505,0.037986,4
4409.3208,0.151651,0.779853,0.00592,0.054095,0.008481,4
4409.4732,0.126545,0.813529,0,0.051718,0.008208,10
4409.6256,0.110026,0.827352,0.000005,0.040461,0.022156,10
4409.778,0.097141,0.837682,0.000036,0.039989,0.025153,10
4409.9304,0.080729,0.854505,0.000153,0.037005,0.027608,10
4410.0828,0.065822,0.875467,0,0.040237,0.018473,10
4410.2352,0.048027,0.870666,0.026848,0.04415,0.010309,10
4410.3876,0.029123,0.921044,0.000015,0.035071,0.014747,10
4410.54,0.030408,0.887277,0.040718,0.027199,0.014397,10
4410.6924,0.006832,0.940969,0.011295,0.01761,0.023293,10
4410.8448,0.006832,0.940969,0.011295,0.01761,0.023293,10
4410.9972,0.006832,0.93939,0.01127,0.019219,0.023289,10
4411.1496,0,0.960952,0.000012,0.018673,0.020362,10
4411.302,0.000002,0.95976,0.006207,0.02199,0.012041,10
4411.4544,0.000002,0.946539,0.018557,0.022301,0.0126,10
4411.6068,0.000002,0.94597,0.018546,0.022766,0.012716,10
4411.7592,0.000002,0.945426,0.018536,0.022866,0.01317,10
4411.9116,0.000002,0.932304,0.030497,0.023374,0.013824,10
4412.064,0.000002,0.931088,0.030457,0.024629,0.013824,10
4412.2164,0.004838,0.881288,0.072786,0.027331,0.013757,10
4412.3688,0.004838,0.876436,0.072385,0.02718,0.01916,10
4412.5212,0.00693,0.85371,0.091413,0.028792,0.019155,10
4412.6736,0.005757,0.874447,0.064697,0.03431,0.020789,10
4412.826,0.009315,0.870653,0.064416,0.034901,0.020714,10
4412.9784,0.009362,0.872436,0.064556,0.030732,0.022914,10
4413.1308,0.015293,0.879187,0.049647,0.041558,0.014315,10
4413.2832,0.01565,0.879198,0.052076,0.014889,0.038188,10
4413.4356,0.015133,0.88801,0.045874,0.019442,0.031542,10
4413.588,0.014412,0.906149,0.029403,0.024387,0.025648,10
4413.7404,0.017279,0.918159,0.016446,0.021745,0.026372,10
4413.8928,0.018558,0.935081,0,0.013811,0.032549,10
4414.0452,0.018738,0.937011,0,0.013839,0.030412,10
4414.1976,0.017245,0.939809,0,0.020813,0.022134,10
4414.35,0.014161,0.942518,0.000006,0.029099,0.014216,10
4414.5024,0.012129,0.942793,0.000003,0.031607,0.013468,10
4414.6548,0.012174,0.940668,0,0.029413,0.017746,10
4414.8072,0.011421,0.940331,0,0.024136,0.024112,10
4414.9596,0.01038,0.941391,0,0.02214,0.026089,10
4415.112,0.009229,0.938835,0.003661,0.036239,0.012035,10
4415.2644,0.011235,0.938717,0,0.041042,0.009006,10
4415.4168,0.012437,0.940105,0,0.042408,0.00505,10
4415.5692,0.012925,0.942152,0.000108,0.019623,0.025192,10
4415.7216,0.015689,0.939496,0,0.020022,0.024793,10
4415.874,0.018055,0.936089,0,0.019865,0.025991,10
4416.0264,0.018748,0.934599,0,0.019517,0.027137,10
4416.1788,0.018935,0.935163,0,0.019529,0.026374,10
4416.3312,0.019702,0.929216,0.007112,0.019539,0.024431,10
4416.4836,0.019702,0.929216,0.007112,0.019539,0.024431,10
4416.636,0.019015,0.938063,0.000054,0.018114,0.024755,10
4416.7884,0.018164,0.928023,0.010091,0.020663,0.023059,10
4416.9408,0.017354,0.927837,0.000302,0.022619,0.031888,10
4417.0932,0.010613,0.909951,0,0.029393,0.050043,9
4417.2456,0.009933,0.882691,0,0.029613,0.077763,9
4417.398,0,0.868521,0.000002,0.030055,0.101422,9
4417.5504,0,0.86856,0,0.030055,0.101386,9
4417.7028,0,0.871822,0,0.021909,0.106268,9
4417.8552,0,0.878966,0.003892,0.013146,0.103997,9
4418.0076,0,0.884972,0.000047,0.012868,0.102112,9
4418.16,0,0.881701,0.000047,0.012821,0.105431,9
4418.3124,0,0.869261,0.000052,0.012757,0.11793,9
4418.4648,0,0.804461,0.061083,0.013244,0.121212,9
4418.6172,0,0.757552,0.107192,0.013232,0.122024,9
4418.7696,0,0.775451,0.077722,0.013055,0.133772,9
4418.922,0,0.791601,0.048957,0.011183,0.148259,9
4419.0744,0.000017,0.767889,0.058083,0.010765,0.163246,9
4419.2268,0.000017,0.738606,0.083422,0.010822,0.167132,9
4419.3792,0,0.669522,0.153631,0.006921,0.169926,9
4419.5316,0.000006,0.651861,0.183469,0.008843,0.155821,9
4419.684,0.000522,0.668567,0.18509,0.008241,0.13758,9
4419.8364,0.000353,0.693063,0.174037,0.007858,0.12469,9
4419.9888,0.000025,0.726636,0.14749,0.008812,0.117036,9
4420.1412,0.000054,0.78472,0.090011,0.008641,0.116573,9
4420.2936,0,0.82518,0.046197,0.009851,0.118773,9
4420.446,0,0.823424,0.046098,0.011705,0.118773,9
4420.5984,0,0.823424,0.046098,0.011705,0.118773,9
4420.7508,0,0.835394,0.045857,0.010878,0.107871,9
4420.9032,0,0.845714,0.036533,0.010856,0.106897,9
4421.0556,0,0.840036,0.036288,0.014203,0.109473,9
4421.208,0,0.802603,0.06536,0.012576,0.119462,9
4421.3604,0.000147,0.782233,0.076545,0.012444,0.128631,9
4421.5128,0.000147,0.743937,0.107056,0.01177,0.13709,9
4421.6652,0,0.65862,0.191445,0.026623,0.123312,9
4421.8176,0,0.630123,0.220913,0.03119,0.117774,9
4421.97,0,0.642028,0.206134,0.031085,0.120753,9
4422.1224,0,0.60597,0.242244,0.032119,0.119667,9
4422.2748,0,0.529567,0.335943,0.019263,0.115228,9
4422.4272,0.000845,0.505826,0.359729,0.028609,0.104992,9
4422.5796,0.005862,0.48778,0.392606,0.029564,0.084189,7
4422.732,0.008883,0.501104,0.399208,0.016871,0.073934,9
4422.8844,0.016144,0.568499,0.338115,0.019248,0.057995,9
4423.0368,0.025082,0.529076,0.371366,0.016771,0.057705,9
4423.1892,0.027186,0.509976,0.381707,0.016608,0.064524,9
4423.3416,0.02745,0.429424,0.45787,0.016127,0.06913,7
4423.494,0.02745,0.401227,0.485861,0.016185,0.069277,7
4423.6464,0.022855,0.455134,0.441831,0.010986,0.069194,7
4423.7988,0.020962,0.559378,0.343158,0.011254,0.065248,9
4423.9512,0.017878,0.661634,0.241879,0.008109,0.0705,9
4424.1036,0.015201,0.752288,0.143744,0.013612,0.075156,9
4424.256,0.011986,0.815069,0.063018,0.015956,0.093971,9
4424.4084,0.007903,0.857062,0.000269,0.028346,0.10642,9
4424.5608,0.006986,0.831196,0.012819,0.017712,0.131287,9
4424.7132,0.005809,0.770874,0.068823,0.012447,0.142047,9
4424.8656,0.007062,0.716273,0.120181,0.011197,0.145288,9
4425.018,0.009269,0.682661,0.150022,0.010944,0.147104,9
4425.1704,0.010323,0.681322,0.149728,0.011679,0.146948,9
4425.3228,0.010323,0.603982,0.225866,0.012895,0.146933,9
4425.4752,0.00623,0.597424,0.234028,0.013642,0.148675,9
4425.6276,0.008054,0.611559,0.2154,0.014975,0.150011,9
4425.78,0.010167,0.599423,0.22326,0.015685,0.151465,9
4425.9324,0.010284,0.604347,0.21536,0.019726,0.150283,9
4426.0848,0.011318,0.618218,0.200069,0.020269,0.150126,9
4426.2372,0.011318,0.658841,0.160315,0.01954,0.149986,9
4426.3896,0.011318,0.663357,0.161414,0.02441,0.139501,9
4426.542,0.011318,0.793833,0.032464,0.026673,0.135713,9
4426.6944,0.000007,0.807127,0.042805,0.02029,0.129771,9
4426.8468,0,0.809749,0.043788,0.016805,0.129657,9
4426.9992,0.000008,0.801881,0.043343,0.016913,0.137854,9
4427.1516,0.000008,0.80177,0.043337,0.017184,0.137701,9
4427.304,0,0.70683,0.137818,0.015901,0.139451,9
4427.4564,0.000635,0.633204,0.211185,0.011978,0.142998,9
4427.6088,0.002457,0.474756,0.370029,0.008101,0.144656,7
4427.7612,0.002455,0.475484,0.370602,0.008111,0.143348,7
4427.9136,0.002455,0.442245,0.423235,0.008425,0.12364,7
4428.066,0.000001,0.412122,0.471652,0.015792,0.100433,7
4428.2184,0,0.439036,0.466062,0.007172,0.08773,7
4428.3708,0,0.47383,0.432921,0.008384,0.084864,7
4428.5232,0,0.544626,0.354601,0.008989,0.091784,9
4428.6756,0,0.609066,0.271765,0.013659,0.10551,9
4428.828,0.000001,0.59896,0.267259,0.013553,0.120227,9
4428.9804,0.000001,0.598436,0.267025,0.012032,0.122507,9
4429.1328,0.001701,0.592361,0.274484,0.004399,0.127056,9
4429.2852,0.000602,0.630823,0.245972,0.004416,0.118186,9
4429.4376,0.000602,0.648971,0.253049,0.004543,0.092835,9
4429.59,0.00068,0.640962,0.270714,0.004581,0.083063,9
4429.7424,0.001115,0.717056,0.194222,0.004579,0.083027,9
4429.8948,0.004027,0.668148,0.225751,0.004492,0.097582,9
4430.0472,0.003804,0.733662,0.150508,0.017064,0.094961,9
4430.1996,0,0.599735,0.301061,0.019743,0.079461,9
4430.352,0.000003,0.528021,0.376512,0.020331,0.075133,9
4430.5044,0.0001,0.443438,0.483108,0.018231,0.055123,7
4430.6568,0.001506,0.369882,0.570491,0.004725,0.053395,7
4430.8092,0.000462,0.375066,0.570332,0.004929,0.049212,8
4430.9616,0.001008,0.374838,0.569985,0.004926,0.049243,8
4431.114,0.003373,0.544341,0.385489,0.017327,0.04947,10
4431.2664,0.000001,0.755031,0.161672,0.009882,0.073414,9
4431.4188,0,0.776807,0.130437,0.010079,0.082677,9
4431.5712,0,0.776357,0.128102,0.027019,0.068522,9
4431.7236,0,0.776365,0.12771,0.011863,0.084062,9
4431.876,0,0.772297,0.129333,0.011172,0.087198,9
4432.0284,0,0.772056,0.127684,0.011629,0.088631,9
4432.1808,0,0.801514,0.094734,0.015974,0.087778,9
4432.3332,0,0.800778,0.094642,0.016833,0.087746,9
4432.4856,0,0.800032,0.094521,0.016965,0.088482,9
4432.638,0,0.780696,0.112299,0.016742,0.090262,9
4432.7904,0.001161,0.704119,0.188704,0.015796,0.090221,9
4432.9428,0.003894,0.619165,0.271433,0.013458,0.09205,9
4433.0952,0.003036,0.549856,0.34011,0.008316,0.098682,9
4433.2476,0.003036,0.459049,0.431911,0.008325,0.097679,7
4433.4,0.003839,0.456462,0.432711,0.009389,0.0976,7
4433.5524,0,0.314328,0.594062,0.023013,0.068597,7
4433.7048,0,0.403394,0.503928,0.019705,0.072973,7
4433.8572,0,0.440125,0.467197,0.019705,0.072973,7
4434.0096,0.000516,0.37211,0.547475,0.013572,0.066326,7
4434.162,0,0.380747,0.53997,0.012707,0.066577,7
4434.3144,0,0.404394,0.516295,0.012706,0.066604,7
4434.4668,0,0.404835,0.516857,0.012857,0.065451,7
4434.6192,0,0.35834,0.563352,0.012857,0.065451,7
4434.7716,0.000008,0.357132,0.561609,0.012702,0.068549,7
4434.924,0.000496,0.369904,0.539579,0.01087,0.079152,7
4435.0764,0.000496,0.365278,0.532832,0.010928,0.090467,7
4435.2288,0.000048,0.313098,0.583099,0.013213,0.090542,7
4435.3812,0.000048,0.244627,0.65157,0.013213,0.090542,7
4435.5336,0.000222,0.242121,0.653843,0.012154,0.091659,7
4435.686,0.000222,0.173857,0.72234,0.012158,0.091424,7
4435.8384,0.000222,0.160101,0.743163,0.012253,0.08426,7
4435.9908,0.000146,0.058742,0.848176,0.010146,0.08279,7
4436.1432,0.000146,0.083947,0.822626,0.010491,0.08279,7
4436.2956,0.000146,0.140839,0.765577,0.010648,0.08279,7
4436.448,0.000146,0.093369,0.844552,0.011018,0.050915,7
4436.6004,0.000146,0.052144,0.897713,0.011158,0.038839,8
4436.7528,0.000146,0.074451,0.867442,0.014289,0.043672,8
4436.9052,0.000146,0.050418,0.902851,0.016695,0.02989,8
4437.0576,0.000146,0.050235,0.899571,0.016995,0.033052,8
4437.21,0,0.049821,0.899237,0.016815,0.034127,8
4437.3624,0.000388,0.055157,0.888138,0.020658,0.03566,8
4437.5148,0.000388,0.025168,0.918127,0.020658,0.03566,8
4437.6672,0.000118,0.037574,0.905806,0.017394,0.039107,8
4437.8196,0.000259,0.03758,0.905947,0.019033,0.037181,8
4437.972,0.000259,0.037431,0.902352,0.018959,0.041,8
4438.1244,0.000259,0.080119,0.858888,0.018943,0.041791,8
4438.2768,0.000259,0.08708,0.853954,0.01935,0.039358,8
4438.4292,0.000259,0.188006,0.753027,0.01935,0.039358,8
4438.5816,0.000259,0.188229,0.753918,0.018236,0.039358,8
4438.734,0.004649,0.288021,0.643222,0.024922,0.039186,8
4438.8864,0.002784,0.366581,0.566407,0.024969,0.039259,8
4439.0388,0.002784,0.3793,0.571239,0.025438,0.021238,8
4439.1912,0,0.48903,0.465246,0.021021,0.024703,8
4439.3436,0,0.540203,0.414077,0.021021,0.024699,10
4439.496,0.000002,0.619975,0.322377,0.015354,0.042292,10
4439.6484,0,0.638411,0.299202,0.015251,0.047136,10
4439.8008,0,0.636759,0.298447,0.015204,0.04959,10
4439.9532,0,0.656471,0.275186,0.015148,0.053196,9
4440.1056,0,0.653895,0.274816,0.014253,0.057036,9
4440.258,0,0.717039,0.205237,0.013486,0.064239,9
4440.4104,0,0.683038,0.234374,0.012952,0.069636,9
4440.5628,0,0.641941,0.269479,0.011896,0.076684,9
4440.7152,0,0.690514,0.210353,0.011384,0.087749,9
4440.8676,0,0.597381,0.305086,0.012336,0.085197,9
4441.02,0,0.59392,0.301338,0.012364,0.092377,9
4441.1724,0,0.647647,0.24704,0.012527,0.092786,9
4441.3248,0,0.744183,0.14921,0.012948,0.093659,9
4441.4772,0,0.779822,0.114522,0.012965,0.09269,9
4441.6296,0,0.799583,0.094823,0.012333,0.093261,9
4441.782,0,0.841849,0.050983,0.012311,0.094856,9
4441.9344,0,0.880179,0.012653,0.012311,0.094856,9
4442.0868,0,0.877525,0.01262,0.012326,0.097529,9
4442.2392,0.000001,0.876479,0.012621,0.012228,0.098671,9
4442.3916,0,0.870165,0.01253,0.012139,0.105165,9
4442.544,0,0.865514,0.012463,0.012494,0.109529,9
4442.6964,0,0.656451,0.203298,0.018151,0.1221,9
4442.8488,0,0.619845,0.24703,0.015212,0.117914,9
4443.0012,0,0.655008,0.211818,0.015259,0.117914,9
4443.1536,0,0.654728,0.211735,0.015247,0.11829,9
4443.306,0,0.696696,0.169767,0.015247,0.11829,9
4443.4584,0,0.728975,0.132932,0.019783,0.118309,9
4443.6108,0.000076,0.693373,0.176552,0.017139,0.11286,9
4443.7632,0,0.692924,0.178163,0.016653,0.11226,9
4443.9156,0,0.656111,0.219509,0.012119,0.11226,9
4444.068,0,0.642724,0.232897,0.012119,0.11226,9
4444.2204,0,0.644156,0.233416,0.01243,0.109998,9
4444.3728,0,0.569557,0.306667,0.012411,0.111366,9
4444.5252,0,0.563026,0.303911,0.015575,0.117488,9
4444.6776,0,0.498005,0.374097,0.023059,0.104839,7
4444.83,0,0.464009,0.408093,0.023059,0.104839,7
4444.9824,0,0.27782,0.608516,0.008265,0.105399,7
4445.1348,0.000135,0.312489,0.576388,0.005623,0.105365,7
4445.2872,0.000927,0.307355,0.585431,0.004486,0.101801,7
4445.4396,0.001914,0.222812,0.681366,0.004653,0.089256,7
4445.592,0.004816,0.229763,0.673096,0.005507,0.086817,7
4445.7444,0.000581,0.23527,0.684561,0.014277,0.065312,7
4445.8968,0.000581,0.160647,0.759184,0.014277,0.065312,7
4446.0492,0.000581,0.163424,0.772306,0.014523,0.049166,8
4446.2016,0.000581,0.163014,0.770371,0.012815,0.053219,7
4446.354,0.000581,0.185193,0.748192,0.012815,0.053219,7
4446.5064,0.000398,0.266865,0.664208,0.011031,0.057498,7
4446.6588,0.000398,0.309223,0.628328,0.011187,0.050865,7
4446.8112,0.000398,0.391385,0.546166,0.011187,0.050865,7
4446.9636,0,0.456995,0.480806,0.011605,0.050593,7
4447.116,0.000026,0.482143,0.45883,0.014171,0.044831,8
4447.2684,0.000026,0.452585,0.493184,0.014243,0.039962,8
4447.4208,0,0.497646,0.453909,0.015195,0.03325,8
4447.5732,0.002929,0.548771,0.401992,0.0162,0.030108,10
4447.7256,0.007614,0.592315,0.353747,0.016428,0.029897,10
4447.878,0.009514,0.621278,0.32068,0.016356,0.032171,10
4448.0304,0.010075,0.621227,0.320712,0.015833,0.032153,10
4448.1828,0.010167,0.679676,0.260061,0.013521,0.036576,10
4448.3352,0.006178,0.702039,0.238893,0.013653,0.039237,10
4448.4876,0.001528,0.662041,0.280743,0.010567,0.04512,10
4448.64,0,0.565552,0.379308,0.008698,0.046442,10
4448.7924,0,0.471504,0.474719,0.013304,0.040473,8
4448.9448,0,0.28445,0.66877,0.024856,0.021925,8
4449.0972,0,0.17839,0.780606,0.01626,0.024744,8
4449.2496,0,0.17859,0.781475,0.016275,0.02366,8
4449.402,0,0.168255,0.7906,0.017485,0.02366,8
4449.5544,0,0.089852,0.867812,0.014843,0.027493,8
4449.7068,0,0.109526,0.851181,0.015282,0.02401,8
4449.8592,0,0.154651,0.8056,0.015739,0.02401,8
4450.0116,0,0.205457,0.755182,0.017149,0.022212,8
4450.164,0,0.205457,0.755182,0.017149,0.022212,8
4450.3164,0,0.205349,0.754785,0.01725,0.022616,8
4450.4688,0,0.233789,0.724101,0.01721,0.0249,8
4450.6212,0.000002,0.228134,0.722574,0.019387,0.029903,8
4450.7736,0.000002,0.303953,0.635252,0.019152,0.041641,8
4450.926,0.000002,0.30446,0.636311,0.020128,0.039098,8
4451.0784,0.000002,0.313315,0.619246,0.019952,0.047486,8
4451.2308,0.000002,0.311459,0.615577,0.019834,0.053129,7
4451.3832,0.000002,0.302711,0.598288,0.032104,0.066896,7
4451.5356,0.000005,0.336913,0.555837,0.027707,0.079537,7
4451.688,0.000005,0.342167,0.550583,0.027707,0.079537,7
4451.8404,0,0.416297,0.467212,0.009448,0.107043,7
4451.9928,0,0.489507,0.387091,0.009375,0.114027,7
4452.1452,0,0.564227,0.308578,0.009175,0.118019,9
4452.2976,0,0.585036,0.292874,0.009229,0.11286,9
4452.45,0,0.589442,0.294334,0.009291,0.106933,9
4452.6024,0,0.651272,0.23534,0.008549,0.104839,9
4452.7548,0,0.651243,0.235329,0.008589,0.104839,9
4452.9072,0,0.704654,0.178078,0.008552,0.108716,9
4453.0596,0,0.738674,0.141734,0.009414,0.110177,9
4453.212,0,0.754217,0.130922,0.010408,0.104453,9
