Pozo,Profundidad,Porosidad,Permeabilidad,Saturacion_agua,Volumen_arcilla
P1,1161.6,0.0001,0.06758595586252714,1.0,1.0
P1,1161.7,0.0001,0.06758595586252714,1.0,1.0
P1,1161.8,0.0001,0.06758595586252714,1.0,1.0
P1,1161.9,0.0066,2.153477093647486,1.0,0.7248
P1,1163.9,0.0004,0.10869945285646654,1.0,0.8548
P1,1164.0,0.001,0.15297633109960523,1.0,0.8124
P1,1164.6,0.0064,2.0620904886963594,1.0,0.7266
P1,1164.7,0.0008,0.13825779964329127,1.0,0.8241
P1,1164.8,0.0001,0.06758595586252714,1.0,1.0
P1,1164.9,0.0001,0.06758595586252714,1.0,1.0
P1,1165.0,0.0001,0.06758595586252714,1.0,1.0
P1,1165.1,0.0007,0.13252059576954967,1.0,0.8270000000000001
P1,1165.2,0.0002,0.09034363196177175,1.0,0.8797
P1,1165.3,0.0001,0.05654280576649884,1.0,0.9431
P1,1165.4,0.0002,0.0888197401761257,1.0,0.8823
P1,1165.5,0.0019,0.22589299974855231,1.0,0.7872
P1,1167.5,0.0099,1.7709748355378454,1.0,0.703
P1,1167.6,0.0074,2.384864950429337,1.0,0.7190000000000001
P1,1167.7,0.0024,0.2853261639416143,1.0,0.7757
P1,1167.8,0.0003,0.10308549637310849,1.0,0.8605
P1,1167.9,0.0004,0.1104779103211957,1.0,0.8513
P1,1168.1,0.0069,2.26619203298492,1.0,0.7229
P1,1168.2,0.0001,0.06040566495203181,1.0,0.9323
P1,1168.3,0.0001,0.054206353560211196,1.0,0.9717
P1,1168.4,0.0003,0.10185619650241151,1.0,0.8628
P1,1170.5,0.0001,0.06758595586252714,1.0,1.0
P1,1170.6,0.0001,0.06758595586252714,1.0,1.0
P1,1170.7,0.0001,0.06758595586252714,1.0,1.0
P1,1170.8,0.0001,0.06758595586252714,1.0,1.0
P1,1170.9,0.0001,0.06758595586252714,1.0,1.0
P1,1171.0,0.0001,0.06758595586252714,1.0,1.0
P1,1171.1,0.0001,0.06758595586252714,1.0,1.0
P1,1171.2,0.0023,0.2728289806095568,1.0,0.7768
P1,1172.6,0.0003,0.10475370677744889,1.0,0.8573
P1,1172.7,0.0001,0.06758595586252714,1.0,1.0
P1,1172.8,0.0001,0.06758595586252714,1.0,1.0
P1,1172.9,0.0001,0.06758595586252714,1.0,1.0
P1,1173.0,0.0001,0.06758595586252714,1.0,1.0
P1,1173.1,0.0001,0.06758595586252714,1.0,1.0
P1,1173.2,0.0001,0.06758595586252714,1.0,1.0
P1,1173.3,0.0001,0.06171435975947115,1.0,0.9916
P1,1173.4,0.0004,0.10869945285646654,1.0,0.8548
P1,1173.5,0.0044,0.9037342336015957,1.0,0.7458
P1,1173.8,0.0027,0.3316921873855921,1.0,0.7705
P1,1173.9,0.0001,0.08126467814540717,1.0,0.893
P1,1174.0,0.0001,0.06758595586252714,1.0,1.0
P1,1174.1,0.0001,0.06758595586252714,1.0,1.0
P1,1174.2,0.0001,0.06758595586252714,1.0,1.0
P1,1174.3,0.0001,0.06758595586252714,1.0,1.0
P1,1174.4,0.0001,0.06758595586252714,1.0,1.0
P1,1174.5,0.0001,0.06758595586252714,1.0,1.0
P1,1174.6,0.0001,0.06758595586252714,1.0,1.0
P1,1174.7,0.0001,0.06758595586252714,1.0,1.0
P1,1174.8,0.0001,0.06758595586252714,1.0,1.0
P1,1174.9,0.0001,0.06758595586252714,1.0,1.0
P1,1175.0,0.0001,0.08510217708108714,1.0,0.8864
P1,1177.5,0.0071,2.3246645215735082,1.0,0.7216
P1,1177.6,0.0001,0.058863330877126474,1.0,0.9863
P1,1177.7,0.0001,0.06758595586252714,1.0,1.0
P1,1177.8,0.0001,0.06758595586252714,1.0,1.0
P1,1177.9,0.0001,0.06758595586252714,1.0,1.0
P1,1178.0,0.0001,0.05501192873802496,1.0,0.9756
P1,1178.1,0.0004,0.111121464022084,1.0,0.85
P1,1178.2,0.001,0.15211602998794482,1.0,0.8147
P1,1178.3,0.0001,0.07481797030776494,1.0,0.9041
P1,1178.4,0.0001,0.05717167460078887,1.0,0.9824
P1,1178.5,0.0001,0.054282172670051976,1.0,0.9529
P1,1178.6,0.0001,0.06438255653262437,1.0,0.9235
P1,1178.7,0.0002,0.09242473588536926,1.0,0.8761
P1,1178.8,0.0005,0.11888607536352297,1.0,0.8404
P1,1178.9,0.0001,0.061079928886203616,1.0,0.9307
P1,1179.0,0.0001,0.06758595586252714,1.0,1.0
P1,1179.1,0.0001,0.06758595586252714,1.0,1.0
P1,1179.2,0.0001,0.06758595586252714,1.0,1.0
P1,1179.3,0.0001,0.06758595586252714,1.0,1.0
P1,1179.4,0.0001,0.06758595586252714,1.0,1.0
P1,1179.5,0.0001,0.06758595586252714,1.0,1.0
P1,1179.6,0.0001,0.06758595586252714,1.0,1.0
P1,1179.7,0.0001,0.06758595586252714,1.0,1.0
P1,1179.8,0.0001,0.06758595586252714,1.0,1.0
P1,1179.9,0.0001,0.06758595586252714,1.0,1.0
P1,1180.0,0.0001,0.06758595586252714,1.0,1.0
P1,1180.1,0.0001,0.06758595586252714,1.0,1.0
P1,1180.2,0.0001,0.06758595586252714,1.0,1.0
P1,1180.3,0.0001,0.06758595586252714,1.0,1.0
P1,1180.4,0.0001,0.06758595586252714,1.0,1.0
P1,1180.5,0.0001,0.06758595586252714,1.0,1.0
P1,1180.6,0.0001,0.06758595586252714,1.0,1.0
P1,1180.7,0.0001,0.06758595586252714,1.0,1.0
P1,1180.8,0.0001,0.06758595586252714,1.0,1.0
P1,1180.9,0.0001,0.06758595586252714,1.0,1.0
P1,1181.0,0.0001,0.06758595586252714,1.0,1.0
P1,1181.1,0.0001,0.06758595586252714,1.0,1.0
P1,1181.2,0.0001,0.06758595586252714,1.0,1.0
P1,1181.3,0.0001,0.06758595586252714,1.0,1.0
P1,1181.4,0.0001,0.06758595586252714,1.0,1.0
P1,1181.5,0.0001,0.06758595586252714,1.0,1.0
P1,1181.6,0.0001,0.06758595586252714,1.0,1.0
P1,1181.7,0.0001,0.06758595586252714,1.0,1.0
P1,1181.8,0.0001,0.06758595586252714,1.0,1.0
P1,1181.9,0.0001,0.06758595586252714,1.0,1.0
P1,1182.0,0.0001,0.06758595586252714,1.0,1.0
P1,1182.1,0.0001,0.06758595586252714,1.0,1.0
P1,1182.2,0.0001,0.06758595586252714,1.0,1.0
P2,1024.3,0.0001,0.06056249854308571,1.0,0.9896
P2,1024.4,0.0001,0.06758595586252714,1.0,1.0
P2,1024.5,0.0001,0.06758595586252714,1.0,1.0
P2,1024.6,0.0001,0.06758595586252714,1.0,1.0
P2,1024.7,0.0001,0.06758595586252714,1.0,1.0
P2,1024.8,0.0001,0.06758595586252714,1.0,1.0
P2,1024.9,0.0001,0.06758595586252714,1.0,1.0
P2,1025.0,0.0004,0.10775903435670797,1.0,0.8566
P2,1025.6,0.0038,0.606796679141127,1.0,0.7598
P2,1025.7,0.0001,0.05420354266861305,1.0,0.9534
P2,1025.8,0.0001,0.06758595586252714,1.0,1.0
P2,1025.9,0.0001,0.06758595586252714,1.0,1.0
P2,1026.0,0.0001,0.058306714931920745,1.0,0.9851
P2,1026.1,0.0001,0.06300286624011642,1.0,0.9264
P2,1026.2,0.0001,0.060077514546554966,1.0,0.9331
P2,1026.3,0.0001,0.08155644138581941,1.0,0.8925
P2,1026.4,0.0001,0.06758595586252714,1.0,1.0
P2,1026.5,0.0001,0.06758595586252714,1.0,1.0
P2,1026.6,0.0001,0.06758595586252714,1.0,1.0
P2,1026.7,0.0002,0.08952504172310638,1.0,0.8811
P2,1026.8,0.0017,0.20418805009915625,1.0,0.7973
P2,1026.9,0.0057,1.6364354222397166,1.0,0.7401
P2,1028.4,0.0021,0.2423804869232678,1.0,0.7881
P2,1028.5,0.0004,0.10849197334825444,1.0,0.8552
P2,1028.6,0.0041,0.7278882676207749,1.0,0.7562
P2,1029.0,0.0031,0.3972010990882461,1.0,0.7707
P2,1029.1,0.0028,0.338959987382072,1.0,0.7747
P2,1029.2,0.0032,0.42177285878627535,1.0,0.7687
P2,1029.3,0.0055,1.5113814538405372,1.0,0.742
P2,1029.4,0.0041,0.726037548576133,1.0,0.7566
P2,1029.5,0.0066,2.1313162580806515,1.0,0.7325
P2,1031.2,0.0034,0.4735970296168007,1.0,0.7659999999999999
P2,1031.3,0.0005,0.11345576556284487,1.0,0.8516
P2,1031.4,0.0031,0.3989140774222066,1.0,0.77
P2,1037.2,0.0049,1.1429003677303915,1.0,0.7477
P2,1037.3,0.0019,0.22195671305065978,1.0,0.7929999999999999
P2,1037.4,0.0086,2.3081238279354395,1.0,0.7183
P2,1038.2,0.0041,0.7269637782020377,1.0,0.7564
P2,1038.3,0.0022,0.252414271300192,1.0,0.787
P2,1038.4,0.0095,1.9770993463088322,1.0,0.7128
P2,1039.6,0.0086,2.308441586531131,1.0,0.7185
P2,1039.7,0.0003,0.10004990442372996,1.0,0.8661
P2,1039.8,0.0001,0.05349602303092249,1.0,0.961
P2,1039.9,0.0005,0.11345576556284487,1.0,0.8516
P2,1040.0,0.0042,0.7696412927177942,1.0,0.7557
P2,1040.1,0.003,0.37737736350377216,1.0,0.7715
P2,1040.6,0.0004,0.10900905398817717,1.0,0.8542
P2,1040.7,0.0001,0.0798637958779912,1.0,0.8954
P2,1040.8,0.0001,0.06906499705221292,1.0,0.9144
P2,1040.9,0.0001,0.06758595586252714,1.0,1.0
P2,1041.0,0.0001,0.05350049316520733,1.0,0.9646
P2,1041.1,0.0004,0.10615349941072572,1.0,0.8596
P2,1041.2,0.0032,0.42203874954876647,1.0,0.7686
P2,1041.7,0.0035,0.5024988884292068,1.0,0.7647
P2,1041.8,0.0003,0.09664653731799089,1.0,0.8721
P2,1041.9,0.0001,0.05696919714508797,1.0,0.9417
P2,1042.0,0.0001,0.055574458258532355,1.0,0.9777
P2,1042.1,0.0001,0.06758595586252714,1.0,1.0
P2,1042.2,0.0001,0.06758595586252714,1.0,1.0
P2,1042.3,0.0001,0.06758595586252714,1.0,1.0
P2,1042.4,0.0001,0.06758595586252714,1.0,1.0
P2,1042.5,0.0001,0.06758595586252714,1.0,1.0
P2,1042.6,0.0001,0.06758595586252714,1.0,1.0
P2,1042.7,0.0001,0.06826159710531376,1.0,0.9159
P2,1042.8,0.0086,2.3082836477157436,1.0,0.7184
P2,1043.9,0.0025,0.2919762767402235,1.0,0.7796
P2,1044.0,0.0063,1.9848119747556168,1.0,0.7349
P2,1045.1,0.0014,0.17984691317246826,1.0,0.8051
P2,1045.2,0.0001,0.06831481629578162,1.0,0.9158
P2,1045.3,0.0001,0.07114485424880368,1.0,0.9106
P2,1045.4,0.0028,0.33951545673223005,1.0,0.7744
P2,1045.6,0.0027,0.322547188474514,1.0,0.7759999999999999
P2,1045.7,0.0001,0.05900755347041753,1.0,0.9866
P2,1045.8,0.0001,0.06758595586252714,1.0,1.0
P2,1045.9,0.0001,0.06758595586252714,1.0,1.0
P2,1046.0,0.0001,0.06758595586252714,1.0,1.0
P2,1046.1,0.0001,0.06758595586252714,1.0,1.0
P2,1046.2,0.0001,0.06758595586252714,1.0,1.0
P2,1046.3,0.0001,0.06758595586252714,1.0,1.0
P2,1046.4,0.0001,0.06758595586252714,1.0,1.0
P2,1046.5,0.0001,0.053625269705160905,1.0,0.9669
P2,1046.6,0.0069,2.250470592975861,1.0,0.7305
P2,1051.7,0.0013,0.1710815863241269,1.0,0.8108
P2,1051.8,0.0003,0.09988329296323839,1.0,0.8664
P2,1051.9,0.0001,0.06668946704195522,1.0,0.9189
P2,1052.0,0.0001,0.07741716297107881,1.0,0.8996
P2,1052.1,0.0008,0.1365733859749524,1.0,0.8282
P2,1059.7,0.0084,2.355101590064156,1.0,0.7195
P2,1059.8,0.0007,0.1302238823956976,1.0,0.8325
P2,1059.9,0.0003,0.10038194623324637,1.0,0.8655
P2,1060.0,0.0016,0.19620968450670123,1.0,0.7989
P2,1060.1,0.0008,0.13549581519548687,1.0,0.8307
P2,1060.2,0.0001,0.06758595586252714,1.0,1.0
P2,1060.3,0.0001,0.06758595586252714,1.0,1.0
P2,1060.4,0.0001,0.06758595586252714,1.0,1.0
P2,1060.5,0.001,0.1494903371255697,1.0,0.8213
P2,1060.6,0.0057,1.6353297957314914,1.0,0.7403
P2,1061.7,0.0096,1.93275458453197,1.0,0.7124
P2,1061.8,0.0047,1.0276804259680008,1.0,0.7498
P2,1061.9,0.0044,0.8686844057453805,1.0,0.7529
P2,1062.0,0.0068,2.21474484021855,1.0,0.7309
P2,1064.0,0.005,1.2030014390622403,1.0,0.7466
P2,1064.1,0.0088,2.2493547841781107,1.0,0.7169
P2,1064.6,0.0001,0.08033074584380417,1.0,0.8946
P2,1064.7,0.0001,0.06758595586252714,1.0,1.0
P2,1064.8,0.0001,0.06095507929782895,1.0,0.9903
P2,1064.9,0.0002,0.09109929613189782,1.0,0.8784
P2,1065.7,0.0066,2.1305825828557867,1.0,0.7327
P2,1067.0,0.0081,2.4014998890944974,1.0,0.7214
P2,1067.1,0.0013,0.1716840180636205,1.0,0.8094
P2,1067.2,0.0004,0.10833579889092493,1.0,0.8555
P2,1067.3,0.0002,0.08917279375500509,1.0,0.8817
P2,1067.4,0.0001,0.062224174503391905,1.0,0.9281
P2,1067.5,0.0001,0.06758595586252714,1.0,1.0
P2,1067.6,0.0001,0.05485259036831447,1.0,0.9498
P2,1067.7,0.0003,0.10271400137622766,1.0,0.8612
P2,1067.8,0.0073,2.36237977755401,1.0,0.7274
P2,1068.4,0.0089,2.2163054562798457,1.0,0.7163
P2,1068.5,0.0074,2.3812115521218358,1.0,0.7264
P2,1068.6,0.0031,0.3967109475620146,1.0,0.7709
P2,1068.7,0.0039,0.6430877186987815,1.0,0.759
P2,1068.8,0.0079,2.414853611788556,1.0,0.7233
P2,1070.0,0.0054,1.4488949239378086,1.0,0.7429
P2,1070.1,0.0005,0.11703114317478958,1.0,0.8444
P2,1070.2,0.001,0.14953201153121198,1.0,0.8212
P2,1070.3,0.0017,0.2035171474912933,1.0,0.7985
P2,1070.4,0.0074,2.380815651088977,1.0,0.7267
P2,1071.1,0.0011,0.1574329990540565,1.0,0.8153
P2,1071.2,0.0001,0.07672102489544408,1.0,0.9008
P2,1071.3,0.0001,0.07453143338063561,1.0,0.9046
P2,1071.4,0.0011,0.15640624766551803,1.0,0.8178
P2,1071.5,0.0015,0.18760323616620206,1.0,0.8025
P2,1071.6,0.0024,0.2771329345323225,1.0,0.7825
P2,1071.7,0.0039,0.6413975120515101,1.0,0.7594
P2,1071.8,0.0099,1.7935512148864645,1.0,0.7105
P2,1072.9,0.0028,0.3376624369890998,1.0,0.7754
P2,1073.0,0.0002,0.09190791510202068,1.0,0.877
P2,1073.1,0.0001,0.07020703231634218,1.0,0.9123
P2,1073.2,0.0001,0.07120036203423452,1.0,0.9105
P2,1073.3,0.0001,0.0593231742220206,1.0,0.935
P2,1073.4,0.0001,0.08219798826502023,1.0,0.8914
P2,1073.5,0.0041,0.7274262410388603,1.0,0.7563
P2,1073.6,0.0082,2.3898002945207995,1.0,0.7212
P2,1073.7,0.0084,2.355708375629504,1.0,0.72
P2,1076.9,0.0032,0.4225702218364661,1.0,0.7684
P2,1077.0,0.0044,0.865055998218494,1.0,0.7536
P2,1078.2,0.0092,2.105330818190545,1.0,0.715
P2,1078.3,0.0078,2.4158158879305263,1.0,0.7237
P2,1078.4,0.0005,0.11577531213652492,1.0,0.847
P2,1078.5,0.0001,0.0653688514239451,1.0,0.9215
P2,1078.6,0.0005,0.11606865348507095,1.0,0.8464
P2,1080.3,0.0082,2.3898002945207995,1.0,0.7212
P2,1080.4,0.005,1.1995137003252254,1.0,0.7472
P2,1083.9,0.0057,1.6353297957314914,1.0,0.7403
P2,1084.1,0.0022,0.25395575302909945,1.0,0.7854
P2,1084.2,0.0001,0.05384857439690216,1.0,0.9692
P2,1084.3,0.0001,0.053813759151453144,1.0,0.9689
P2,1084.4,0.0001,0.08138139210216311,1.0,0.8928
P2,1084.5,0.0001,0.07037170666073511,1.0,0.912
P2,1084.6,0.0009,0.14230963750428743,1.0,0.8261
P2,1084.7,0.0068,2.2153562857701914,1.0,0.7307
P2,1085.2,0.0049,1.1405971027330817,1.0,0.7481
P2,1085.3,0.0026,0.30647401870879987,1.0,0.7779
P2,1085.4,0.0051,1.260209137301525,1.0,0.7462
P2,1085.5,0.0037,0.5704261756569555,1.0,0.7612
P2,1085.6,0.0083,2.374115147763783,1.0,0.7203
P2,1085.7,0.0023,0.26487983754377725,1.0,0.7842
P2,1085.8,0.0014,0.179492610969885,1.0,0.8059
P2,1085.9,0.0026,0.30707673203907915,1.0,0.7775
P2,1086.0,0.0047,1.0248844522452867,1.0,0.7503
P2,1086.1,0.0011,0.1574329990540565,1.0,0.8153
P2,1086.2,0.0001,0.0626794201361569,1.0,0.9271
P2,1086.3,0.0002,0.08769681706964072,1.0,0.8842
P2,1086.4,0.0008,0.13514257265634022,1.0,0.8315
P2,1086.5,0.0001,0.07026188321072491,1.0,0.9122
P2,1086.6,0.0001,0.06758595586252714,1.0,1.0
P2,1086.7,0.0001,0.056483863274011004,1.0,0.9433
P2,1086.8,0.0041,0.7283498567471536,1.0,0.7561
P2,1086.9,0.0098,1.8411692319688608,1.0,0.7114
P2,1087.0,0.0063,1.9848119747556168,1.0,0.7349
P2,1087.1,0.0047,1.0260052152731904,1.0,0.7501
P2,1087.2,0.0023,0.2644472517206804,1.0,0.7846
P2,1087.3,0.0017,0.2034048434211015,1.0,0.7987
P2,1087.4,0.002,0.23240521205180947,1.0,0.7898
P2,1087.5,0.0011,0.15759397686595816,1.0,0.8149
P2,1087.6,0.0013,0.17172666128840763,1.0,0.8093
P2,1087.7,0.0008,0.13711834621246977,1.0,0.8269
P2,1087.8,0.0005,0.11557857072814715,1.0,0.8474
P2,1087.9,0.0004,0.10599036471562429,1.0,0.8599
P2,1088.0,0.0002,0.0935075849489565,1.0,0.8742
P2,1088.1,0.0001,0.08038911979976382,1.0,0.8945
P2,1088.2,0.0001,0.07248659212218544,1.0,0.9082
P2,1088.3,0.0001,0.06213410906257533,1.0,0.9283
P2,1088.4,0.0001,0.06044711099550715,1.0,0.9322
P2,1088.5,0.0001,0.058978563905260795,1.0,0.9359
P2,1088.6,0.0001,0.05687581518821383,1.0,0.942
P2,1088.7,0.0001,0.056224832389765944,1.0,0.9442
P2,1088.8,0.0001,0.056483863274011004,1.0,0.9433
P2,1088.9,0.0001,0.05578992117758641,1.0,0.9458
P2,1089.0,0.0001,0.07660518332480448,1.0,0.901
P2,1089.1,0.0014,0.17904554604991946,1.0,0.8069
P2,1089.2,0.0036,0.5343262011550376,1.0,0.7632
P2,1089.3,0.0019,0.2222992118769027,1.0,0.7925
P2,1089.4,0.0016,0.19590555591803555,1.0,0.7995
P2,1089.5,0.0004,0.10900905398817717,1.0,0.8542
P2,1089.6,0.0001,0.05463408482229937,1.0,0.9509
P2,1089.7,0.0001,0.06758595586252714,1.0,1.0
P2,1089.8,0.0001,0.06758595586252714,1.0,1.0
P2,1089.9,0.0001,0.06758595586252714,1.0,1.0
P2,1090.0,0.0001,0.06758595586252714,1.0,1.0
P2,1090.1,0.0001,0.06758595586252714,1.0,1.0
P2,1090.2,0.0001,0.06758595586252714,1.0,1.0
P2,1090.3,0.0001,0.06758595586252714,1.0,1.0
P2,1090.4,0.0001,0.06429983711784781,1.0,0.9956
P2,1090.5,0.0001,0.06758595586252714,1.0,1.0
P2,1090.6,0.0001,0.06758595586252714,1.0,1.0
P2,1090.7,0.0001,0.06758595586252714,1.0,1.0
P2,1090.8,0.0001,0.06758595586252714,1.0,1.0
P2,1090.9,0.0001,0.06758595586252714,1.0,1.0
P2,1091.0,0.0001,0.06758595586252714,1.0,1.0
P2,1091.1,0.0001,0.06758595586252714,1.0,1.0
P2,1091.2,0.0001,0.06758595586252714,1.0,1.0
P2,1091.3,0.0001,0.06758595586252714,1.0,1.0
P2,1091.4,0.0001,0.06758595586252714,1.0,1.0
P2,1091.5,0.0001,0.06758595586252714,1.0,1.0
P2,1091.6,0.0001,0.06758595586252714,1.0,1.0
P2,1091.7,0.0001,0.06758595586252714,1.0,1.0
P2,1091.8,0.0001,0.06758595586252714,1.0,1.0
P2,1091.9,0.0001,0.06758595586252714,1.0,1.0
P2,1092.0,0.0001,0.06758595586252714,1.0,1.0
P2,1092.1,0.0001,0.06758595586252714,1.0,1.0
P2,1092.2,0.0001,0.06758595586252714,1.0,1.0
P2,1092.3,0.0001,0.06758595586252714,1.0,1.0
P2,1092.4,0.0001,0.06758595586252714,1.0,1.0
P2,1092.5,0.0001,0.06159498225565241,1.0,0.9914
P2,1092.6,0.0001,0.06836808528864857,1.0,0.9157
P2,1092.7,0.0001,0.08961077265497752,1.0,0.8785
P2,1092.8,0.0065,2.0835339442798824,1.0,0.7337
P2,1093.7,0.0001,0.07453143338063561,1.0,0.9046
P2,1093.8,0.002,0.2323287902412035,1.0,0.7899
P2,1093.9,0.0058,1.695710768987409,1.0,0.7396
P2,1094.3,0.0063,1.9839260311520395,1.0,0.7351
P2,1094.4,0.003,0.37670567966963275,1.0,0.7718
P2,1094.5,0.0012,0.1644780733640115,1.0,0.8122
P2,1094.6,0.003,0.37670567966963275,1.0,0.7718
P2,1094.7,0.0014,0.17962581743830647,1.0,0.8056
P2,1094.9,0.0004,0.11012755409295638,1.0,0.852
P2,1095.6,0.0001,0.3667709801306046,1.0,0.6414
P2,1095.7,0.0001,0.08062261858410236,1.0,0.8941
P2,1095.8,0.0001,0.07677896632647296,1.0,0.9007
P2,1095.9,0.0001,0.06758595586252714,1.0,1.0
P2,1096.0,0.0001,0.08213968942852568,1.0,0.8915
P2,1096.1,0.0002,0.09150429926122339,1.0,0.8777
P2,1096.2,0.0001,0.06758595586252714,1.0,1.0
P2,1096.3,0.0001,0.06890345766768613,1.0,0.9147
P2,1096.4,0.0005,0.11557857072814715,1.0,0.8474
P2,1096.5,0.0001,0.06758595586252714,1.0,1.0
P2,1096.6,0.0001,0.06758595586252714,1.0,1.0
P2,1096.7,0.0001,0.06758595586252714,1.0,1.0
P2,1096.8,0.0001,0.06758595586252714,1.0,1.0
P2,1096.9,0.0001,0.06758595586252714,1.0,1.0
P2,1097.0,0.0001,0.06758595586252714,1.0,1.0
P2,1097.1,0.0001,0.06758595586252714,1.0,1.0
P2,1097.2,0.0001,0.06758595586252714,1.0,1.0
P2,1097.3,0.0024,0.2767693043871713,1.0,0.7828
P2,1098.4,0.0099,1.7112418985214846,1.0,0.6888
P2,1098.5,0.0026,0.30481435997158324,1.0,0.779
P2,1098.6,0.0004,0.10864766377241997,1.0,0.8549
P2,1098.7,0.0003,0.09699332176543862,1.0,0.8715
P2,1098.8,0.0011,0.15775407213236664,1.0,0.8145
P2,1098.9,0.0057,1.6353297957314914,1.0,0.7403
P2,1099.7,0.0001,0.08108958940425126,1.0,0.8933
P2,1099.8,0.0001,0.06758595586252714,1.0,1.0
P2,1099.9,0.0001,0.06758595586252714,1.0,1.0
P2,1100.0,0.0001,0.06758595586252714,1.0,1.0
P2,1100.1,0.0001,0.05464431087049226,1.0,0.974
P2,1100.2,0.0001,0.05882810326596899,1.0,0.9363
P2,1100.3,0.0002,0.093223740062504,1.0,0.8747
P2,1100.9,0.0024,0.27858572470770576,1.0,0.7813
P2,1101.0,0.0034,0.4735970296168007,1.0,0.7659999999999999
P2,1101.1,0.0008,0.1353638341442171,1.0,0.831
P2,1101.2,0.0001,0.06758595586252714,1.0,1.0
P2,1101.3,0.0001,0.06758595586252714,1.0,1.0
P2,1101.4,0.0001,0.06758595586252714,1.0,1.0
P2,1101.5,0.0001,0.06758595586252714,1.0,1.0
P2,1101.6,0.0001,0.06758595586252714,1.0,1.0
P2,1101.7,0.0001,0.06758595586252714,1.0,1.0
P2,1101.8,0.0001,0.06758595586252714,1.0,1.0
P2,1101.9,0.0001,0.05397711536522154,1.0,0.9702
P2,1102.0,0.0001,0.07487534197805468,1.0,0.904
P2,1102.1,0.0023,0.26455542560169804,1.0,0.7845
P2,1102.9,0.0001,0.5667534481176946,1.0,0.5329
P2,1103.0,0.0001,0.16408628219115196,1.0,0.743
P2,1103.1,0.0001,0.08371129988165282,1.0,0.8888
P2,1103.2,0.0001,0.06135902958265793,1.0,0.991
P2,1103.3,0.0001,0.07220548934787496,1.0,0.9087
P2,1103.4,0.0001,0.0781148960980802,1.0,0.8984
P2,1103.5,0.0001,0.07305107689170709,1.0,0.9072
P2,1103.6,0.0001,0.06758595586252714,1.0,1.0
P2,1103.7,0.0001,0.060181236270017036,1.0,0.9889
P2,1103.8,0.0001,0.06007437582245345,1.0,0.9887
P2,1103.9,0.0011,0.15694466547980995,1.0,0.8165
P2,1104.1,0.002,0.23217587930399802,1.0,0.7901
P2,1104.2,0.0003,0.09693561867488254,1.0,0.8716
P2,1104.3,0.006,1.816203227309356,1.0,0.7377
P2,1104.9,0.0001,0.05366533375615956,1.0,0.9674
P2,1105.0,0.0001,0.06758595586252714,1.0,1.0
P2,1105.1,0.0001,0.06758595586252714,1.0,1.0
P2,1105.2,0.0001,0.06758595586252714,1.0,1.0
P2,1105.3,0.0001,0.06758595586252714,1.0,1.0
P2,1105.4,0.0001,0.06758595586252714,1.0,1.0
P2,1105.5,0.0001,0.06758595586252714,1.0,1.0
P2,1105.6,0.0001,0.06653500280893265,1.0,0.9192
P2,1107.1,0.0043,0.9281800586725956,1.0,0.6426
P2,1107.2,0.0058,1.6994815618448156,1.0,0.7389
P2,1107.3,0.0075,2.395388861674064,1.0,0.726
P2,1108.1,0.0019,0.2222992118769027,1.0,0.7925
P2,1108.2,0.0005,0.11335208869465507,1.0,0.8518
P2,1109.6,0.0004,0.10599036471562429,1.0,0.8599
P2,1109.7,0.0001,0.06758595586252714,1.0,1.0
P2,1109.8,0.0001,0.06758595586252714,1.0,1.0
P2,1109.9,0.0001,0.06758595586252714,1.0,1.0
P2,1110.0,0.0001,0.06106933130489933,1.0,0.9905
P2,1110.1,0.0001,0.05392741084824093,1.0,0.9554
P2,1110.2,0.0001,0.05881570844509665,1.0,0.9862
P2,1112.0,0.0002,0.08740016698893271,1.0,0.8847
P2,1112.1,0.0001,0.06529473482810388,1.0,0.997
P2,1112.2,0.0001,0.0733911458313039,1.0,0.9066
P2,1112.4,0.0001,0.06794334228855259,1.0,0.9165
P2,1112.5,0.0005,0.11335208869465507,1.0,0.8518
P2,1112.9,0.0002,0.08822962103880527,1.0,0.8833
P2,1113.0,0.0001,0.06758595586252714,1.0,1.0
P2,1113.1,0.0001,0.06758595586252714,1.0,1.0
P2,1113.2,0.0003,0.10136845674646622,1.0,0.8637
P2,1113.3,0.0001,0.06529473482810388,1.0,0.997
P2,1113.4,0.0001,0.06758595586252714,1.0,1.0
P2,1113.5,0.0001,0.05407861766973132,1.0,0.9709
P2,1113.6,0.0025,0.29211150348121484,1.0,0.7795
P2,1113.7,0.0004,0.10807443517137238,1.0,0.856
P2,1113.8,0.0001,0.053509489112356756,1.0,0.9606
P2,1113.9,0.0001,0.06758595586252714,1.0,1.0
P2,1114.0,0.0001,0.06758595586252714,1.0,1.0
P2,1114.1,0.0011,0.157392615461034,1.0,0.8154
P2,1115.1,0.0057,1.6386287079283575,1.0,0.7397
P2,1115.2,0.0015,0.18774438759715,1.0,0.8022
P2,1115.3,0.0014,0.17940357490866732,1.0,0.8061
P2,1115.4,0.0001,0.06689622860808897,1.0,0.9185
P2,1115.5,0.0051,1.260209137301525,1.0,0.7462
P2,1115.7,0.0001,0.05463408482229937,1.0,0.9509
P2,1115.8,0.0001,0.06758595586252714,1.0,1.0
P2,1115.9,0.0001,0.06758595586252714,1.0,1.0
P2,1116.0,0.0005,0.11626303476428917,1.0,0.846
